THUMB_TIP e MIDDLE_FINGER_TIP
42,73
42,95
43,40
43,36
43,99
44,27
45,18
45,39
46,40
46,95
47,46
47,96
47,66
48,12
47,56
47,97
47,54
45,04
45,10
11,30
4,18
4,38
7,58
5,76
44,49
41,02
41,76
41,76
41,61
42,46
42,61
43,13
45,48
44,22
44,82
46,09
45,75
41,53
39,20
38,29
37,85
40,80
42,25
45,06
42,12
42,43
44,59
43,72
42,74
43,47
42,98
43,24
42,34
42,10
42,19
42,55
42,04
41,97
42,02
41,74
41,79
41,59
40,50
41,57
41,51
41,54
41,60
42,71
39,61
42,89
51,71
49,94
49,56
49,76
48,88
48,50
46,82
47,38
47,09
47,10
47,27
46,83
46,82
46,90
43,67
43,57
43,76
27,36
27,67
19,16
48,20
47,67
47,72
46,88
44,50
41,10
36,45
35,62
42,64
40,70
41,05
43,11
44,42
45,73
45,64
48,01
47,06
48,72
47,52
48,27
47,78
47,82
48,02
47,64
47,79
48,54
48,47
48,41
48,46
48,50
48,62
48,63
48,44
48,30
48,33
48,22
48,47
48,30
48,33
48,35
48,40
48,09
48,44
48,31
48,57
48,65
48,43
48,33
48,40
48,40
48,34
48,87
48,69
48,52
48,58
48,62
48,32
48,19
48,96
49,00
48,42
48,57
48,87
48,22
48,18
48,96
48,70
48,56
48,48
48,93
48,39
47,95
48,30
48,18
48,54
48,34
48,37
48,05
47,89
48,03
48,09
48,00
48,07
48,15
48,31
48,15
48,08
48,03
48,47
48,24
48,99
48,12
48,51
47,95
48,05
46,16
46,42
32,96
33,89
17,01
32,39
31,91
30,27
30,61
31,75
32,64
33,33
32,47
33,48
33,22
32,64
32,29
31,73
33,17
33,04
34,45
34,17
35,59
34,51
35,65
35,75
36,54
36,64
36,50
37,37
37,51
38,98
38,49
38,93
39,11
38,74
38,67
38,71
38,78
38,82
39,00
38,82
38,66
38,97
38,53
38,51
38,62
38,64
38,80
38,86
38,90
38,78
39,00
38,94
38,84
39,00
38,94
38,71
38,76
39,29
39,04
38,83
39,08
39,07
39,29
39,36
39,43
39,73
39,45
39,61
39,50
39,78
39,43
39,34
39,77
39,61
39,44
39,82
39,87
39,95
39,84
39,66
39,89
40,06
39,76
40,07
39,90
39,75
40,05
40,11
39,97
39,86
40,26
40,30
40,15
40,38
40,32
40,07
40,04
38,95
39,42
39,61
37,42
38,35
38,68
39,89
40,12
41,83
41,72
40,74
40,21
40,01
38,54
38,80
36,65
36,56
38,96
39,73
39,72
40,49
40,48
40,40
40,81
40,91
41,40
41,22
41,42
41,34
41,42
41,41
41,19
41,01
41,06
41,00
41,07
41,05
41,21
41,09
41,70
41,43
40,83
41,08
41,80
42,72
41,78
43,41
42,48
43,81
43,96
44,54
42,94
43,42
43,69
43,69
44,25
43,99
43,13
43,01
42,97
43,64
43,48
43,85
43,95
43,80
43,93
43,83
43,86
43,62
43,84
43,85
44,01
44,01
43,99
43,86
43,69
43,86
44,00
44,07
43,91
43,81
44,06
43,95
43,77
43,78
44,30
43,96
44,04
44,20
44,08
44,36
44,27
44,39
44,09
43,95
44,20
44,29
44,00
44,08
44,44
44,24
44,13
44,43
44,52
44,20
44,00
44,23
43,94
44,22
44,37
44,47
44,16
44,20
44,39
44,30
44,44
44,49
44,44
44,31
44,48
44,59
44,20
44,13
44,43
44,41
44,52
44,62
44,68
44,43
44,28
44,52
44,35
44,36
44,58
44,78
44,53
44,39
44,45
44,50
44,60
44,24
44,37
44,43
44,39
44,45
44,79
44,91
44,66
44,66
44,64
44,87
44,57
45,16
45,23
44,96
44,98
45,20
44,74
44,55
44,76
44,88
44,46
44,46
45,15
44,50
44,81
44,79
44,73
44,22
40,92
40,37
32,93
34,33
42,78
43,92
43,07
45,24
46,51
45,60
46,90
46,17
46,10
45,78
45,43
45,09
44,70
45,18
44,85
45,36
44,83
44,84
45,85
45,44
47,10
47,67
46,12
46,37
47,22
46,51
46,26
45,55
45,92
44,99
44,85
44,55
45,06
46,02
46,29
47,39
42,46
45,13
54,18
53,60
53,08
53,09
52,83
48,47
52,61
53,25
51,76
51,35
51,54
51,41
48,02
48,91
48,39
50,09
47,73
48,09
50,51
48,79
51,63
51,00
53,34
53,80
53,35
51,70
51,20
50,47
51,58
46,86
42,69
30,62
20,95
23,40
27,02
23,98
22,37
24,80
25,47
30,06
35,39
34,67
36,81
33,96
37,26
46,75
44,86
44,65
43,70
42,96
42,07
42,90
39,17
32,70
32,12
18,85
19,31
11,78
11,78
39,28
35,86
36,00
29,98
31,27
20,83
18,75
34,64
33,44
37,26
38,04
37,15
38,45
38,44
38,75
38,57
39,42
39,93
40,29
41,03
41,37
41,92
41,72
41,51
42,07
42,00
42,03
42,01
42,21
42,29
41,90
42,00
41,94
41,69
41,91
42,12
42,02
41,98
42,20
42,27
41,80
42,06
42,49
42,29
42,16
42,46
42,34
42,26
42,27
42,01
41,38
41,02
40,98
41,48
38,93
37,02
37,51
35,79
36,93
34,06
32,71
33,41
30,84
30,54
31,50
30,28
30,07
29,47
29,90
29,04
29,02
29,15
29,01
28,77
28,74
28,71
28,99
29,19
29,08
29,19
29,48
29,35
29,43
30,10
30,79
30,04
30,15
30,24
30,62
30,26
29,94
30,02
29,79
30,44
30,26
30,22
30,87
30,97
30,85
31,05
31,26
30,67
30,23
30,79
31,09
31,01
30,72
30,45
30,34
30,38
30,68
31,27
31,37
31,20
30,97
30,93
30,95
31,19
31,25
31,25
31,22
31,20
31,07
31,46
31,68
31,74
31,93
34,33
32,50
32,57
